keys:  id  type  x  y  z  vx  vy  vz  fx  fy  fz  nx  ny  nz  area  cell_area  cell_perim  boundary 
    0  2  -6.3823905388e+00  2.0506672835e+01  0.0000000000e+00 5.5616368e-04  -9.8846761e-04  0.0000000e+00 5.5616368e-04  -9.8846761e-04  0.0000000e+00  -0.924510   -0.381158    0.000000        3.141593         2.780529         6.210047  0 
    1  2  4.9188745597e+00  5.9550931063e+00  0.0000000000e+00 8.2436960e-06  -2.2499615e-03  0.0000000e+00 8.2436960e-06  -2.2499615e-03  0.0000000e+00  -0.256059    0.966661    0.000000        3.141593         2.870055         6.308738  0 
    2  2  -2.6300620272e+01  9.6458617764e+00  0.0000000000e+00 2.0195020e-04  6.7279251e-06  0.0000000e+00 2.0195020e-04  6.7279251e-06  0.0000000e+00   0.639078    0.769142    0.000000        3.141593         2.639116         6.096839  0 
    3  2  -1.1719676159e+01  -3.1332490807e+00  0.0000000000e+00 -2.3694316e-04  -1.5183522e-03  0.0000000e+00 -2.3694316e-04  -1.5183522e-03  0.0000000e+00  -0.882646    0.470039    0.000000        3.141593         2.745789         6.219822  0 
    4  2  -2.8841470946e+01  -2.5312721814e+00  0.0000000000e+00 -3.2732692e-05  2.4833788e-04  0.0000000e+00 -3.2732692e-05  2.4833788e-04  0.0000000e+00  -0.433515    0.901146    0.000000        3.141593         3.096577         6.768440  0 
    5  2  -1.5119314094e+01  6.4845673234e+00  0.0000000000e+00 3.1691879e-04  -9.1261822e-04  0.0000000e+00 3.1691879e-04  -9.1261822e-04  0.0000000e+00   0.198594   -0.980082    0.000000        3.141593         3.119026         6.507294  0 
    6  2  -1.9749421414e+01  1.7047646477e+00  0.0000000000e+00 1.3144401e-04  -4.7226433e-04  0.0000000e+00 1.3144401e-04  -4.7226433e-04  0.0000000e+00  -0.176869   -0.984234    0.000000        3.141593         2.870853         6.316142  0 
    7  2  3.0836313611e+00  -2.0262672471e+01  0.0000000000e+00 -1.4309894e-04  -1.3022427e-03  0.0000000e+00 -1.4309894e-04  -1.3022427e-03  0.0000000e+00  -0.263327    0.964707    0.000000        3.141593         2.882540         6.340008  0 
    8  2  -1.7258920899e+00  -2.2809484407e+01  0.0000000000e+00 -2.0118559e-04  -1.0479624e-03  0.0000000e+00 -2.0118559e-04  -1.0479624e-03  0.0000000e+00   0.208495   -0.978023    0.000000        3.141593         2.948035         6.497024  0 
    9  2  -2.0932820593e+01  6.4401241010e+00  0.0000000000e+00 3.0041205e-04  -3.1186113e-04  0.0000000e+00 3.0041205e-04  -3.1186113e-04  0.0000000e+00   0.873684   -0.486494    0.000000        3.141593         2.869693         6.317261  0 
   10  2  -1.0907502682e+01  -4.8058801704e+00  0.0000000000e+00 -2.9377938e-04  -1.5992633e-03  0.0000000e+00 -2.9377938e-04  -1.5992633e-03  0.0000000e+00   0.348093    0.937460    0.000000        3.141593         2.879287         6.358782  0 
   11  2  1.3623432875e+01  -6.6497149783e+00  0.0000000000e+00 -1.5930623e-04  -1.5458540e-03  0.0000000e+00 -1.5930623e-04  -1.5458540e-03  0.0000000e+00   0.211493    0.977380    0.000000        3.141593         2.860289         6.338362  0 
   12  2  -1.5394473452e+01  1.2696706411e+01  0.0000000000e+00 5.2502335e-04  -6.7353100e-04  0.0000000e+00 5.2502335e-04  -6.7353100e-04  0.0000000e+00   0.335036   -0.942205    0.000000        3.141593         2.877837         6.325756  0 
   13  2  -2.3928117205e+01  -1.0003315813e+01  0.0000000000e+00 -3.2315818e-04  -7.9131597e-05  0.0000000e+00 -3.2315818e-04  -7.9131597e-05  0.0000000e+00   0.998207    0.059851    0.000000        3.141593         2.934117         6.406778  0 
   14  2  1.6686235373e+01  -3.2320285375e+00  0.0000000000e+00 -1.0508287e-04  -1.3752204e-03  0.0000000e+00 -1.0508287e-04  -1.3752204e-03  0.0000000e+00   0.915328    0.402710    0.000000        3.141593         2.874249         6.337185  0 
   15  2  -1.0163546923e+01  4.3843313606e+00  0.0000000000e+00 1.5662683e-04  -1.5469400e-03  0.0000000e+00 1.5662683e-04  -1.5469400e-03  0.0000000e+00   0.999295   -0.037553    0.000000        3.141593         2.482884         6.012356  0 
   16  2  2.4419352488e+01  3.2156586822e+00  0.0000000000e+00 -1.0745068e-04  -4.9899571e-04  0.0000000e+00 -1.0745068e-04  -4.9899571e-04  0.0000000e+00   0.352646    0.935757    0.000000        3.141593         2.618088         6.099414  0 
   17  2  3.8989301640e+00  -1.2060072172e+01  0.0000000000e+00 -3.6784604e-04  -1.9249374e-03  0.0000000e+00 -3.6784604e-04  -1.9249374e-03  0.0000000e+00  -0.699835    0.714305    0.000000        3.141593         2.862255         6.299407  0 
   18  2  -6.4026579062e+00  -2.7381872751e+00  0.0000000000e+00 -2.7379502e-04  -2.0227151e-03  0.0000000e+00 -2.7379502e-04  -2.0227151e-03  0.0000000e+00  -0.009250    0.999957    0.000000        3.141593         2.856254         6.315825  0 
   19  2  -1.8104896821e+01  8.0324713912e+00  0.0000000000e+00 3.7505457e-04  -5.6201796e-04  0.0000000e+00 3.7505457e-04  -5.6201796e-04  0.0000000e+00   0.546949    0.837166    0.000000        3.141593         2.879135         6.317958  0 
   20  2  3.0578301631e+00  -1.3636332330e+01  0.0000000000e+00 -3.6144897e-04  -1.8368363e-03  0.0000000e+00 -3.6144897e-04  -1.8368363e-03  0.0000000e+00   0.187198    0.982322    0.000000        3.141593         2.836068         6.315017  0 
   21  2  -1.4601853666e+01  -2.1554802594e+01  0.0000000000e+00 -3.9379563e-04  -6.8409795e-04  0.0000000e+00 -3.9379563e-04  -6.8409795e-04  0.0000000e+00   0.607023    0.794684    0.000000        3.141593         2.971950         6.518018  0 
   22  2  -3.9021203196e+00  1.2877861668e+01  0.0000000000e+00 4.5181433e-04  -1.6547522e-03  0.0000000e+00 4.5181433e-04  -1.6547522e-03  0.0000000e+00   0.926356   -0.376649    0.000000        3.141593         2.707670         6.220194  0 
   23  2  4.6248724760e+00  -2.8127856741e+01  0.0000000000e+00 4.1585950e-05  -5.2813479e-04  0.0000000e+00 4.1585950e-05  -5.2813479e-04  0.0000000e+00  -0.093013    0.995665    0.000000        3.141593         3.427126         7.049893  0 
   24  2  1.3540884373e+01  2.0436991549e+01  0.0000000000e+00 -5.1856659e-05  -9.0638597e-04  0.0000000e+00 -5.1856659e-05  -9.0638597e-04  0.0000000e+00   0.054695    0.998503    0.000000        3.141593         2.829940         6.299420  0 
   25  2  -1.0001264739e+01  -1.9027958286e+01  0.0000000000e+00 -5.0951802e-04  -1.1113610e-03  0.0000000e+00 -5.0951802e-04  -1.1113610e-03  0.0000000e+00   0.991108    0.133058    0.000000        3.141593         2.860910         6.332300  0 
   26  2  5.2793393528e+00  1.2460238658e+01  0.0000000000e+00 2.2612807e-04  -1.9899900e-03  0.0000000e+00 2.2612807e-04  -1.9899900e-03  0.0000000e+00  -0.992894    0.119005    0.000000        3.141593         2.795770         6.237235  0 
   27  2  5.6580668013e+00  2.8005505446e+00  0.0000000000e+00 -1.2421473e-04  -2.2745147e-03  0.0000000e+00 -1.2421473e-04  -2.2745147e-03  0.0000000e+00  -0.438381   -0.898789    0.000000        3.141593         2.894950         6.351141  0 
   28  2  -1.7671906208e+01  -4.6563323478e+00  0.0000000000e+00 -2.0131241e-04  -7.5609253e-04  0.0000000e+00 -2.0131241e-04  -7.5609253e-04  0.0000000e+00  -0.992516    0.122111    0.000000        3.141593         2.748068         6.219340  0 
   29  2  1.0212483447e+01  -6.7412155266e+00  0.0000000000e+00 -2.5046087e-04  -1.8222146e-03  0.0000000e+00 -2.5046087e-04  -1.8222146e-03  0.0000000e+00  -0.994583    0.103950    0.000000        3.141593         2.904949         6.367008  0 
   30  2  1.9128522362e+01  -1.8440386023e+01  0.0000000000e+00 1.8980828e-04  -4.5757072e-04  0.0000000e+00 1.8980828e-04  -4.5757072e-04  0.0000000e+00  -0.479045    0.877790    0.000000        3.141593         2.548776         6.147429  0 
   31  2  1.4891130690e+01  -3.8871796947e+00  0.0000000000e+00 -1.4404998e-04  -1.5214670e-03  0.0000000e+00 -1.4404998e-04  -1.5214670e-03  0.0000000e+00  -0.822989    0.568057    0.000000        3.141593         2.852080         6.385528  0 
   32  2  1.5878555772e+01  1.1279097804e+01  0.0000000000e+00 -4.4894197e-05  -1.3050127e-03  0.0000000e+00 -4.4894197e-05  -1.3050127e-03  0.0000000e+00  -0.580309    0.814396    0.000000        3.141593         2.893640         6.345611  0 
   33  2  1.0709123784e+01  9.5145491136e+00  0.0000000000e+00 6.3668529e-05  -1.8609368e-03  0.0000000e+00 6.3668529e-05  -1.8609368e-03  0.0000000e+00   0.878890   -0.477025    0.000000        3.141593         2.843536         6.290769  0 
