keys:  id  type  x  y  z  vx  vy  vz  fx  fy  fz  nx  ny  nz  area  cell_area  cell_perim  boundary 
    0  2  -6.3753062981e+00  2.0494339869e+01  0.0000000000e+00 3.9662164e-04  -6.7646673e-04  0.0000000e+00 3.9662164e-04  -6.7646673e-04  0.0000000e+00  -0.924510   -0.381158    0.000000        3.141593         2.782446         6.212151  0 
    1  2  4.9189587693e+00  5.9266303694e+00  0.0000000000e+00 3.0415525e-06  -1.5831561e-03  0.0000000e+00 3.0415525e-06  -1.5831561e-03  0.0000000e+00  -0.256059    0.966661    0.000000        3.141593         2.870700         6.309519  0 
    2  2  -2.6298145909e+01  9.6462197407e+00  0.0000000000e+00 1.3334401e-04  3.4560728e-05  0.0000000e+00 1.3334401e-04  3.4560728e-05  0.0000000e+00   0.639078    0.769142    0.000000        3.141593         2.639917         6.097645  0 
    3  2  -1.1723062033e+01  -3.1516998281e+00  0.0000000000e+00 -2.0837759e-04  -9.8322669e-04  0.0000000e+00 -2.0837759e-04  -9.8322669e-04  0.0000000e+00  -0.882646    0.470039    0.000000        3.141593         2.745163         6.219482  0 
    4  2  -2.8842019474e+01  -2.5305914215e+00  0.0000000000e+00 -3.6893172e-05  2.4052754e-04  0.0000000e+00 -3.6893172e-05  2.4052754e-04  0.0000000e+00  -0.433515    0.901146    0.000000        3.141593         3.096615         6.768191  0 
    5  2  -1.5115341706e+01  6.4736967557e+00  0.0000000000e+00 2.1991238e-04  -5.6584251e-04  0.0000000e+00 2.1991238e-04  -5.6584251e-04  0.0000000e+00   0.198594   -0.980082    0.000000        3.141593         3.120086         6.508379  0 
    6  2  -1.9748081818e+01  1.6995969111e+00  0.0000000000e+00 5.8532261e-05  -2.4207929e-04  0.0000000e+00 5.8532261e-05  -2.4207929e-04  0.0000000e+00  -0.176869   -0.984234    0.000000        3.141593         2.870999         6.316441  0 
    7  2  3.0818511004e+00  -2.0278751828e+01  0.0000000000e+00 -9.7331619e-05  -8.7193924e-04  0.0000000e+00 -9.7331619e-05  -8.7193924e-04  0.0000000e+00  -0.263327    0.964707    0.000000        3.141593         2.880625         6.337604  0 
    8  2  -1.7285531415e+00  -2.2822307862e+01  0.0000000000e+00 -1.5393559e-04  -6.8906821e-04  0.0000000e+00 -1.5393559e-04  -6.8906821e-04  0.0000000e+00   0.208495   -0.978023    0.000000        3.141593         2.945716         6.493397  0 
    9  2  -2.0929111129e+01  6.4368998512e+00  0.0000000000e+00 2.0217087e-04  -1.3923932e-04  0.0000000e+00 2.0217087e-04  -1.3923932e-04  0.0000000e+00   0.873684   -0.486494    0.000000        3.141593         2.870518         6.318098  0 
   10  2  -1.0911613998e+01  -4.8253797636e+00  0.0000000000e+00 -2.4924718e-04  -1.0431342e-03  0.0000000e+00 -2.4924718e-04  -1.0431342e-03  0.0000000e+00   0.348093    0.937460    0.000000        3.141593         2.878489         6.358108  0 
   11  2  1.3621927937e+01  -6.6687924475e+00  0.0000000000e+00 -5.6330611e-05  -1.0326955e-03  0.0000000e+00 -5.6330611e-05  -1.0326955e-03  0.0000000e+00   0.211493    0.977380    0.000000        3.141593         2.859833         6.337654  0 
