keys:  id  type  x  y  z  vx  vy  vz  fx  fy  fz  nx  ny  nz  area  cell_area  cell_perim  boundary 
    0  2  -6.3930330586e+00  2.0526287043e+01  0.0000000000e+00 7.8469673e-04  -1.5075779e-03  0.0000000e+00 7.8469673e-04  -1.5075779e-03  0.0000000e+00  -0.924510   -0.381158    0.000000        3.141593         2.777403         6.206614  0 
    1  2  4.9187401274e+00  5.9987187871e+00  0.0000000000e+00 4.9774069e-06  -3.2690586e-03  0.0000000e+00 4.9774069e-06  -3.2690586e-03  0.0000000e+00  -0.256059    0.966661    0.000000        3.141593         2.869084         6.307574  0 
    2  2  -2.6304755615e+01  9.6464382684e+00  0.0000000000e+00 3.2841836e-04  -9.9869097e-05  0.0000000e+00 3.2841836e-04  -9.9869097e-05  0.0000000e+00   0.639078    0.769142    0.000000        3.141593         2.637816         6.095560  0 
    3  2  -1.1716191667e+01  -3.1021604342e+00  0.0000000000e+00 -1.6745690e-04  -2.4462158e-03  0.0000000e+00 -1.6745690e-04  -2.4462158e-03  0.0000000e+00  -0.882646    0.470039    0.000000        3.141593         2.746739         6.220421  0 
    4  2  -2.8841276639e+01  -2.5320673866e+00  0.0000000000e+00 -1.4171634e-04  -4.4621806e-04  0.0000000e+00 -1.4171634e-04  -4.4621806e-04  0.0000000e+00  -0.433515    0.901146    0.000000        3.141593         3.096209         6.768286  0 
    5  2  -1.5125695172e+01  6.5036999613e+00  0.0000000000e+00 5.0492840e-04  -1.5344366e-03  0.0000000e+00 5.0492840e-04  -1.5344366e-03  0.0000000e+00   0.198594   -0.980082    0.000000        3.141593         3.117236         6.505495  0 
    6  2  -1.9752985123e+01  1.7157456757e+00  0.0000000000e+00 3.5698331e-04  -9.5557260e-04  0.0000000e+00 3.5698331e-04  -9.5557260e-04  0.0000000e+00  -0.176869   -0.984234    0.000000        3.141593         2.870509         6.315514  0 
    7  2  3.0864308612e+00  -2.0236620911e+01  0.0000000000e+00 -2.0682517e-04  -2.0022725e-03  0.0000000e+00 -2.0682517e-04  -2.0022725e-03  0.0000000e+00  -0.263327    0.964707    0.000000        3.141593         2.885877         6.344111  0 
    8  2  -1.7223664862e+00  -2.2788223853e+01  0.0000000000e+00 -2.2896447e-04  -1.6563715e-03  0.0000000e+00 -2.2896447e-04  -1.6563715e-03  0.0000000e+00   0.208495   -0.978023    0.000000        3.141593         2.952149         6.503152  0 
    9  2  -2.0938989758e+01  6.4478628654e+00  0.0000000000e+00 4.9609908e-04  -7.0665749e-04  0.0000000e+00 4.9609908e-04  -7.0665749e-04  0.0000000e+00   0.873684   -0.486494    0.000000        3.141593         2.868246         6.315827  0 
